Order Date,Order ID,Product Name,Category,City,Country,Customer Name,Discount,Postal Code,Manufacturer,Profit,Profit Ratio,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category
12/9/2017,CA-2017-149503,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Stockton,United States,Stephanie Phelps,20.00%,95207,Wilson Jones,$99.00,36.00%,8.00,West,$274.00,Corporate,12/12/2017,First Class,California,Binders
1/14/2018,US-2018-106131,Mobile Personal File Cube,Office Supplies,Aurora,United States,Tracy Poddar,20.00%,80013,Other,$15.00,9.00%,9.00,West,$169.00,Corporate,1/16/2018,First Class,Colorado,Storage
9/4/2018,US-2018-147655,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Redmond,United States,Aaron Smayling,70.00%,97756,Avery,-$59.00,-67.00%,7.00,West,$88.00,Corporate,9/5/2018,First Class,Oregon,Binders
11/10/2018,US-2018-155425,Cardinal EasyOpen D-Ring Binders,Office Supplies,Tucson,United States,Ann Blume,70.00%,85705,Cardinal,-$26.00,-67.00%,14.00,West,$38.00,Corporate,11/11/2018,First Class,Arizona,Binders
11/24/2018,CA-2018-105543,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Garden City,United States,Brooke Gillingham,0.00%,67846,Fellowes,$8.00,24.00%,1.00,Central,$33.00,Corporate,11/24/2018,Same Day,Kansas,Storage
11/18/2018,CA-2018-107825,"Companion Letter/Legal File, Black",Office Supplies,Milwaukee,United States,Nona Balk,0.00%,53209,Other,$11.00,28.00%,1.00,Central,$38.00,Corporate,11/18/2018,Same Day,Wisconsin,Storage
5/20/2018,CA-2018-149468,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Trenton,United States,Allen Rosenblatt,0.00%,48183,Other,$20.00,48.00%,2.00,Central,$41.00,Corporate,5/20/2018,Same Day,Michigan,Binders
11/18/2018,CA-2018-107825,Avery 487,Office Supplies,Milwaukee,United States,Nona Balk,0.00%,53209,Avery,$3.00,47.00%,2.00,Central,$7.00,Corporate,11/18/2018,Same Day,Wisconsin,Labels
12/26/2018,CA-2018-121741,Tennsco Single-Tier Lockers,Office Supplies,Fremont,United States,Yoseph Carroll,0.00%,68025,Tennsco,$38.00,5.00%,2.00,Central,$751.00,Corporate,12/26/2018,Same Day,Nebraska,Storage
11/18/2018,CA-2018-107825,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Milwaukee,United States,Nona Balk,0.00%,53209,Decoflex,$25.00,27.00%,6.00,Central,$93.00,Corporate,11/18/2018,Same Day,Wisconsin,Storage
11/11/2016,CA-2016-111948,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Detroit,United States,Andrew Gjertsen,0.00%,48234,Advantus,$117.00,28.00%,7.00,Central,$418.00,Corporate,11/11/2016,Same Day,Michigan,Storage
11/11/2016,CA-2016-111948,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Detroit,United States,Andrew Gjertsen,10.00%,48234,Holmes,$47.00,38.00%,2.00,Central,$124.00,Corporate,11/11/2016,Same Day,Michigan,Appliances
3/24/2018,CA-2018-101637,Iris Project Case,Office Supplies,Beaumont,United States,Ann Chong,20.00%,77705,Iris,$1.00,7.00%,2.00,Central,$13.00,Corporate,3/25/2018,Same Day,Texas,Storage
9/26/2015,US-2015-152723,Acco 3-Hole Punch,Office Supplies,Mesquite,United States,Henry Goldwyn,80.00%,75150,Acco,-$1.00,-160.00%,1.00,Central,$1.00,Corporate,9/26/2015,Same Day,Texas,Binders
3/2/2018,CA-2018-124114,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Waco,United States,Roland Schwarz,80.00%,76706,Acco,-$1.00,-170.00%,1.00,Central,$1.00,Corporate,3/2/2018,Same Day,Texas,Binders
12/12/2015,US-2015-122959,GBC DocuBind 300 Electric Binding Machine,Office Supplies,San Antonio,United States,Craig Yedwab,80.00%,78207,GBC,-$337.00,-160.00%,2.00,Central,$210.00,Corporate,12/12/2015,Same Day,Texas,Binders
8/12/2018,US-2018-118941,Newell 312,Office Supplies,Columbia,United States,Brenda Bowman,0.00%,21044,Newell,$5.00,30.00%,3.00,East,$18.00,Corporate,8/12/2018,Same Day,Maryland,Art
8/20/2018,CA-2018-137344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Franklin,United States,Eleni McCrary,0.00%,2038,Other,$10.00,26.00%,3.00,East,$40.00,Corporate,8/20/2018,Same Day,Massachusetts,Storage
8/12/2018,US-2018-118941,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Columbia,United States,Brenda Bowman,0.00%,21044,Boston,$59.00,27.00%,5.00,East,$220.00,Corporate,8/12/2018,Same Day,Maryland,Art
11/8/2016,CA-2016-114811,Fellowes Desktop Hanging File Manager,Office Supplies,New York City,United States,Keith Dawkins,0.00%,10024,Fellowes,$17.00,25.00%,5.00,East,$67.00,Corporate,11/8/2016,Same Day,New York,Storage
5/28/2017,CA-2017-155565,Fiskars Softgrip Scissors,Office Supplies,New York City,United States,Edward Hooks,0.00%,10035,Fiskars,$15.00,28.00%,5.00,East,$55.00,Corporate,5/28/2017,Same Day,New York,Supplies
3/10/2016,US-2016-118906,Pizazz Global Quick File,Office Supplies,Clinton,United States,Ken Black,0.00%,20735,Other,$25.00,28.00%,6.00,East,$90.00,Corporate,3/10/2016,Same Day,Maryland,Storage
7/21/2017,CA-2017-141957,Safco Steel Mobile File Cart,Office Supplies,Newark,United States,Jason Gross,20.00%,43055,SAFCO,$4.00,6.00%,1.00,East,$67.00,Corporate,7/21/2017,Same Day,Ohio,Storage
7/21/2017,CA-2017-141957,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Newark,United States,Jason Gross,20.00%,43055,Boston,$1.00,8.00%,2.00,East,$19.00,Corporate,7/21/2017,Same Day,Ohio,Art
7/21/2017,CA-2017-141957,"Fellowes Mobile File Cart, Black",Office Supplies,Newark,United States,Jason Gross,20.00%,43055,Fellowes,$9.00,9.00%,2.00,East,$99.00,Corporate,7/21/2017,Same Day,Ohio,Storage
12/11/2017,CA-2017-162187,"Elite 5"" Scissors",Office Supplies,Columbus,United States,Noel Staavos,20.00%,43229,Other,$2.00,13.00%,2.00,East,$14.00,Corporate,12/11/2017,Same Day,Ohio,Supplies
8/27/2018,CA-2018-130036,Xerox 1981,Office Supplies,Philadelphia,United States,Ben Peterman,20.00%,19120,Xerox,$4.00,31.00%,3.00,East,$13.00,Corporate,8/27/2018,Same Day,Pennsylvania,Paper
12/11/2017,CA-2017-162187,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Columbus,United States,Noel Staavos,20.00%,43229,Belkin,$24.00,6.00%,4.00,East,$387.00,Corporate,12/11/2017,Same Day,Ohio,Appliances
12/27/2018,CA-2018-134404,BIC Brite Liner Highlighters,Office Supplies,Newark,United States,Dan Reichenbach,20.00%,43055,BIC,$4.00,28.00%,4.00,East,$13.00,Corporate,12/27/2018,Same Day,Ohio,Art
11/23/2017,CA-2017-160129,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Philadelphia,United States,Luke Schmidt,20.00%,19140,Advantus,$2.00,15.00%,5.00,East,$16.00,Corporate,11/23/2017,Same Day,Pennsylvania,Fasteners
7/3/2017,CA-2017-104983,Xerox 1925,Office Supplies,Philadelphia,United States,Filia McAdams,20.00%,19143,Xerox,$39.00,31.00%,5.00,East,$124.00,Corporate,7/3/2017,Same Day,Pennsylvania,Paper
12/11/2017,CA-2017-162187,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Columbus,United States,Noel Staavos,20.00%,43229,Acco,-$4.00,-6.00%,5.00,East,$65.00,Corporate,12/11/2017,Same Day,Ohio,Storage
9/30/2015,CA-2015-141649,Eureka Sanitaire  Commercial Upright,Office Supplies,Fairfield,United States,Dario Medina,20.00%,45014,Eureka,$60.00,8.00%,6.00,East,$795.00,Corporate,9/30/2015,Same Day,Ohio,Appliances
12/12/2017,US-2017-108777,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Lorain,United States,Jim Mitchum,70.00%,44052,Wilson Jones,-$14.00,-77.00%,3.00,East,$19.00,Corporate,12/12/2017,Same Day,Ohio,Binders
7/21/2017,CA-2017-141957,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Newark,United States,Jason Gross,70.00%,43055,Wilson Jones,-$8.00,-73.00%,7.00,East,$11.00,Corporate,7/21/2017,Same Day,Ohio,Binders
3/5/2018,CA-2018-161046,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Southaven,United States,Claudia Bergmann,0.00%,38671,Kensington,$79.00,30.00%,2.00,South,$262.00,Corporate,3/5/2018,Same Day,Mississippi,Appliances
5/9/2015,CA-2015-158771,Avery 518,Office Supplies,Henderson,United States,Sean Braxton,0.00%,42420,Avery,$5.00,48.00%,3.00,South,$9.00,Corporate,5/9/2015,Same Day,Kentucky,Labels
5/9/2015,CA-2015-158771,Fellowes Super Stor/Drawer,Office Supplies,Henderson,United States,Sean Braxton,0.00%,42420,Fellowes,$15.00,18.00%,3.00,South,$83.00,Corporate,5/9/2015,Same Day,Kentucky,Storage
3/5/2018,CA-2018-161046,Laser & Ink Jet Business Envelopes,Office Supplies,Southaven,United States,Claudia Bergmann,0.00%,38671,Other,$20.00,46.00%,4.00,South,$43.00,Corporate,3/5/2018,Same Day,Mississippi,Envelopes
5/9/2015,CA-2015-158771,Avery 506,Office Supplies,Henderson,United States,Sean Braxton,0.00%,42420,Avery,$9.00,46.00%,5.00,South,$21.00,Corporate,5/9/2015,Same Day,Kentucky,Labels
3/5/2018,CA-2018-161046,Ibico Recycled Linen-Style Covers,Office Supplies,Southaven,United States,Claudia Bergmann,0.00%,38671,Ibico,$112.00,48.00%,6.00,South,$234.00,Corporate,3/5/2018,Same Day,Mississippi,Binders
5/9/2015,CA-2015-158771,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Henderson,United States,Sean Braxton,0.00%,42420,Other,$22.00,48.00%,7.00,South,$45.00,Corporate,5/9/2015,Same Day,Kentucky,Paper
9/15/2016,US-2016-130519,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Coral Springs,United States,Nat Gilpin,20.00%,33065,Decoflex,$2.00,9.00%,2.00,South,$25.00,Corporate,9/15/2016,Same Day,Florida,Storage
9/15/2016,US-2016-130519,Xerox 21,Office Supplies,Coral Springs,United States,Nat Gilpin,20.00%,33065,Xerox,$5.00,35.00%,3.00,South,$16.00,Corporate,9/15/2016,Same Day,Florida,Paper
8/1/2017,CA-2017-155978,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Riverside,United States,Thomas Seio,0.00%,92503,Belkin,$14.00,30.00%,2.00,West,$46.00,Corporate,8/1/2017,Same Day,California,Appliances
12/2/2018,CA-2018-109701,"Wirebound Message Book, 4 per Page",Office Supplies,Los Angeles,United States,Alice McCarthy,0.00%,90032,Wirebound,$5.00,49.00%,2.00,West,$11.00,Corporate,12/3/2018,Same Day,California,Paper
6/26/2017,CA-2017-144015,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,Los Angeles,United States,Adam Hart,0.00%,90036,Ampad,$6.00,45.00%,2.00,West,$12.00,Corporate,6/26/2017,Same Day,California,Paper
12/7/2016,US-2016-120957,Xerox 218,Office Supplies,Riverside,United States,Kristen Hastings,0.00%,92503,Xerox,$6.00,48.00%,2.00,West,$13.00,Corporate,12/7/2016,Same Day,California,Paper
8/29/2015,CA-2015-135699,Xerox 1940,Office Supplies,San Francisco,United States,Hilary Holden,0.00%,94110,Xerox,$54.00,49.00%,2.00,West,$110.00,Corporate,8/29/2015,Same Day,California,Paper
8/29/2015,CA-2015-135699,Xerox 1986,Office Supplies,San Francisco,United States,Hilary Holden,0.00%,94110,Xerox,$6.00,48.00%,2.00,West,$13.00,Corporate,8/29/2015,Same Day,California,Paper
6/26/2017,CA-2017-144015,Premier Electric Letter Opener,Office Supplies,Los Angeles,United States,Adam Hart,0.00%,90036,Premier,$12.00,5.00%,2.00,West,$232.00,Corporate,6/26/2017,Same Day,California,Supplies
12/2/2018,CA-2018-109701,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Los Angeles,United States,Alice McCarthy,0.00%,90032,Fellowes,$22.00,28.00%,3.00,West,$79.00,Corporate,12/3/2018,Same Day,California,Appliances
3/3/2017,CA-2017-120005,"Elite 5"" Scissors",Office Supplies,San Francisco,United States,Theresa Swint,0.00%,94110,Other,$8.00,30.00%,3.00,West,$25.00,Corporate,3/3/2017,Same Day,California,Supplies
9/1/2018,CA-2018-128041,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Seattle,United States,Rick Wilson,0.00%,98103,Honeywell,$104.00,33.00%,4.00,West,$315.00,Corporate,9/1/2018,Same Day,Washington,Appliances
6/26/2017,CA-2017-144015,OIC Binder Clips,Office Supplies,Los Angeles,United States,Adam Hart,0.00%,90036,Other,$9.00,50.00%,5.00,West,$18.00,Corporate,6/26/2017,Same Day,California,Fasteners
12/2/2018,CA-2018-109701,Prang Dustless Chalk Sticks,Office Supplies,Los Angeles,United States,Alice McCarthy,0.00%,90032,Prang,$5.00,50.00%,6.00,West,$10.00,Corporate,12/3/2018,Same Day,California,Art
9/26/2018,US-2018-106145,Staple envelope,Office Supplies,San Francisco,United States,Ruben Ausman,0.00%,94109,Staple envelope,$33.00,46.00%,6.00,West,$72.00,Corporate,9/26/2018,Same Day,California,Envelopes
9/26/2018,US-2018-106145,Xerox 1895,Office Supplies,San Francisco,United States,Ruben Ausman,0.00%,94109,Xerox,$16.00,45.00%,6.00,West,$36.00,Corporate,9/26/2018,Same Day,California,Paper
10/10/2015,US-2015-134054,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Albuquerque,United States,Fred Chung,0.00%,87105,Dixon,$113.00,44.00%,7.00,West,$256.00,Corporate,10/10/2015,Same Day,New Mexico,Art
8/21/2018,CA-2018-144750,Xerox 1941,Office Supplies,Chandler,United States,Dionis Lloyd,20.00%,85224,Xerox,$29.00,35.00%,1.00,West,$84.00,Corporate,8/21/2018,Same Day,Arizona,Paper
9/10/2018,CA-2018-128370,Avery Non-Stick Binders,Office Supplies,Los Angeles,United States,Frank Hawley,20.00%,90004,Avery,$2.00,31.00%,2.00,West,$7.00,Corporate,9/10/2018,Same Day,California,Binders
12/2/2018,CA-2018-109701,Satellite Sectional Post Binders,Office Supplies,Los Angeles,United States,Alice McCarthy,20.00%,90032,Other,$23.00,33.00%,2.00,West,$69.00,Corporate,12/3/2018,Same Day,California,Binders
6/28/2017,CA-2017-161095,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Los Angeles,United States,Chris Selesnick,20.00%,90032,GBC,$12.00,35.00%,2.00,West,$34.00,Corporate,6/28/2017,Same Day,California,Binders
8/24/2015,CA-2015-106719,"SlimView Poly Binder, 3/8""",Office Supplies,Billings,United States,Robert Barroso,20.00%,59102,Other,$3.00,33.00%,2.00,West,$8.00,Corporate,8/24/2015,Same Day,Montana,Binders
6/28/2017,CA-2017-161095,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Los Angeles,United States,Chris Selesnick,20.00%,90032,Other,$3.00,36.00%,3.00,West,$8.00,Corporate,6/28/2017,Same Day,California,Binders
9/26/2018,US-2018-106145,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,San Francisco,United States,Ruben Ausman,20.00%,94109,Fellowes,$314.00,34.00%,3.00,West,$931.00,Corporate,9/26/2018,Same Day,California,Binders
9/26/2018,US-2018-106145,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,San Francisco,United States,Ruben Ausman,20.00%,94109,Wilson Jones,$6.00,33.00%,3.00,West,$17.00,Corporate,9/26/2018,Same Day,California,Binders
12/2/2018,CA-2018-109701,3-ring staple pack,Office Supplies,Los Angeles,United States,Alice McCarthy,20.00%,90032,3-ring staple pack,$3.00,35.00%,6.00,West,$9.00,Corporate,12/3/2018,Same Day,California,Binders
9/26/2017,CA-2017-157714,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Iowa City,United States,Charles Sheldon,0.00%,52240,Hammermil,$4.00,45.00%,1.00,Central,$10.00,Corporate,10/1/2017,Second Class,Iowa,Paper
11/12/2017,CA-2017-152170,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,La Porte,United States,Frank Hawley,0.00%,46350,Belkin,$11.00,28.00%,2.00,Central,$38.00,Corporate,11/15/2017,Second Class,Indiana,Appliances
6/1/2018,CA-2018-121559,Cardinal Slant-D Ring Binders,Office Supplies,Indianapolis,United States,Helen Wasserman,0.00%,46203,Cardinal,$9.00,50.00%,2.00,Central,$17.00,Corporate,6/3/2018,Second Class,Indiana,Binders
11/12/2017,CA-2017-152170,Cardinal Slant-D Ring Binders,Office Supplies,La Porte,United States,Frank Hawley,0.00%,46350,Cardinal,$9.00,50.00%,2.00,Central,$17.00,Corporate,11/15/2017,Second Class,Indiana,Binders
10/6/2015,CA-2015-132542,GBC VeloBinder Strips,Office Supplies,Omaha,United States,Alice McCarthy,0.00%,68104,GBC,$8.00,50.00%,2.00,Central,$15.00,Corporate,10/8/2015,Second Class,Nebraska,Binders
12/19/2016,CA-2016-100685,Self-Adhesive Ring Binder Labels,Office Supplies,Omaha,United States,Suzanne McNair,0.00%,68104,Other,$3.00,47.00%,2.00,Central,$7.00,Corporate,12/21/2016,Second Class,Nebraska,Binders
11/12/2017,CA-2017-152170,Xerox 1896,Office Supplies,La Porte,United States,Frank Hawley,0.00%,46350,Xerox,$9.00,45.00%,2.00,Central,$20.00,Corporate,11/15/2017,Second Class,Indiana,Paper
7/25/2017,US-2017-115441,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Milwaukee,United States,Sally Hughsby,0.00%,53209,Other,$10.00,47.00%,2.00,Central,$21.00,Corporate,7/28/2017,Second Class,Wisconsin,Paper
8/13/2017,CA-2017-156251,Avery Round Ring Poly Binders,Office Supplies,West Allis,United States,Theresa Swint,0.00%,53214,Avery,$4.00,49.00%,3.00,Central,$9.00,Corporate,8/18/2017,Second Class,Wisconsin,Binders
5/27/2017,CA-2017-122903,Xerox 1910,Office Supplies,Detroit,United States,Laura Armstrong,0.00%,48205,Xerox,$69.00,48.00%,3.00,Central,$144.00,Corporate,5/29/2017,Second Class,Michigan,Paper
5/27/2017,CA-2017-122903,Xerox 1915,Office Supplies,Detroit,United States,Laura Armstrong,0.00%,48205,Xerox,$151.00,48.00%,3.00,Central,$315.00,Corporate,5/29/2017,Second Class,Michigan,Paper
12/19/2016,CA-2016-100685,White Computer Printout Paper by Universal,Office Supplies,Omaha,United States,Suzanne McNair,0.00%,68104,Other,$57.00,49.00%,3.00,Central,$116.00,Corporate,12/21/2016,Second Class,Nebraska,Paper
12/19/2016,CA-2016-100685,Bagged Rubber Bands,Office Supplies,Omaha,United States,Suzanne McNair,0.00%,68104,Other,$0.00,4.00%,4.00,Central,$5.00,Corporate,12/21/2016,Second Class,Nebraska,Fasteners
9/27/2016,CA-2016-103072,Xerox 1996,Office Supplies,Detroit,United States,Helen Wasserman,0.00%,48205,Xerox,$12.00,48.00%,4.00,Central,$26.00,Corporate,9/30/2016,Second Class,Michigan,Paper
12/3/2015,CA-2015-164861,Xerox 214,Office Supplies,Saint Louis,United States,Matthew Clasen,0.00%,63116,Xerox,$12.00,48.00%,4.00,Central,$26.00,Corporate,12/6/2015,Second Class,Missouri,Paper
9/27/2016,CA-2016-103072,Newell 321,Office Supplies,Detroit,United States,Helen Wasserman,0.00%,48205,Newell,$5.00,29.00%,5.00,Central,$16.00,Corporate,9/30/2016,Second Class,Michigan,Art
6/10/2015,CA-2015-144281,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Detroit,United States,Heather Kirkland,0.00%,48234,Other,$241.00,49.00%,5.00,Central,$492.00,Corporate,6/15/2015,Second Class,Michigan,Labels
8/10/2018,CA-2018-145443,Xerox 1906,Office Supplies,Richmond,United States,Steve Chapman,0.00%,47374,Xerox,$83.00,47.00%,5.00,Central,$177.00,Corporate,8/15/2018,Second Class,Indiana,Paper
1/13/2018,US-2018-167402,Xerox 23,Office Supplies,Springfield,United States,Cathy Prescott,0.00%,65807,Xerox,$16.00,48.00%,5.00,Central,$32.00,Corporate,1/18/2018,Second Class,Missouri,Paper
11/10/2016,CA-2016-158659,Letter Size Cart,Office Supplies,Richmond,United States,Steve Chapman,0.00%,47374,Other,$207.00,29.00%,5.00,Central,$714.00,Corporate,11/14/2016,Second Class,Indiana,Storage
11/18/2015,CA-2015-141173,Fellowes Desktop Hanging File Manager,Office Supplies,Minneapolis,United States,Julie Creighton,0.00%,55407,Fellowes,$17.00,25.00%,5.00,Central,$67.00,Corporate,11/20/2015,Second Class,Minnesota,Storage
1/13/2018,US-2018-167402,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Springfield,United States,Cathy Prescott,0.00%,65807,Martin-Yale,$83.00,2.00%,5.00,Central,"$4,164.00",Corporate,1/18/2018,Second Class,Missouri,Supplies
1/13/2018,US-2018-167402,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Springfield,United States,Cathy Prescott,0.00%,65807,Hunt,$55.00,26.00%,6.00,Central,$210.00,Corporate,1/18/2018,Second Class,Missouri,Art
11/12/2017,CA-2017-152170,Newell 332,Office Supplies,La Porte,United States,Frank Hawley,0.00%,46350,Newell,$6.00,27.00%,7.00,Central,$21.00,Corporate,11/15/2017,Second Class,Indiana,Art
10/9/2016,CA-2016-124107,Staple envelope,Office Supplies,Ann Arbor,United States,Brian Moss,0.00%,48104,Staple envelope,$27.00,47.00%,7.00,Central,$58.00,Corporate,10/12/2016,Second Class,Michigan,Envelopes
